,Hospital,Hospital Latitude,Hospital Longitude,Venue City,Venue,Venue Latitude,Venue Longitude,Venue Category,yelp_link,ratings,reviews
511,Sequoia Hospital,37.480085200000005,-122.25430630000001,San Carlos,Speederia Pizzeria,37.47207078171002,-122.25938675074492,Pizza Place,https://www.yelp.com/biz/speederia-pizzeria-san-carlos,3.5,121 
512,Sequoia Hospital,37.480085200000005,-122.25430630000001,San Carlos,Prima Deli,37.46626669602304,-122.24101325742808,Deli / Bodega,https://www.yelp.com/biz/prima-deli-san-carlos,4,502 
513,Sequoia Hospital,37.480085200000005,-122.25430630000001,San Carlos,Mediterranean Delite,37.49521731090902,-122.24652788505414,Mediterranean Restaurant,https://www.yelp.com/biz/mediterranean-delite-san-carlos,3.5,160 
514,Sequoia Hospital,37.480085200000005,-122.25430630000001,San Carlos,Gourmet Haus Staudt,37.48594096101114,-122.2335160384118,German Restaurant,https://www.yelp.com/biz/gourmet-haus-staudt-san-carlos,[],[]
515,Sequoia Hospital,37.480085200000005,-122.25430630000001,San Carlos,Kemuri Japanese Baru,37.486402503692375,-122.2336913285698,Japanese Restaurant,https://www.yelp.com/biz/kemuri-japanese-baru-san-carlos,4,499 
516,Sequoia Hospital,37.480085200000005,-122.25430630000001,San Carlos,The Sandwich Spot,37.48646852252116,-122.23169680162675,Sandwich Place,https://www.yelp.com/biz/the-sandwich-spot-san-carlos,3.5,610 
517,Sequoia Hospital,37.480085200000005,-122.25430630000001,San Carlos,Redwood Bistro,37.48707719699239,-122.2356913442341,Chinese Restaurant,https://www.yelp.com/biz/redwood-bistro-san-carlos,4,392 
518,Sequoia Hospital,37.480085200000005,-122.25430630000001,San Carlos,Vesta,37.4866794003531,-122.2267848844647,Pizza Place,https://www.yelp.com/biz/vesta-san-carlos,4.5,1717 
519,Sequoia Hospital,37.480085200000005,-122.25430630000001,San Carlos,Oh Baby Sushi,37.466122464882005,-122.24111987245975,Japanese Restaurant,https://www.yelp.com/biz/oh-baby-sushi-san-carlos,2.5,103 
520,Sequoia Hospital,37.480085200000005,-122.25430630000001,San Carlos,Zadna,37.486119653777756,-122.23420903970604,Mediterranean Restaurant,https://www.yelp.com/biz/zadna-san-carlos,4.5,643 
521,Sequoia Hospital,37.480085200000005,-122.25430630000001,San Carlos,The Refuge,37.50183715696113,-122.25533302584023,Sandwich Place,https://www.yelp.com/biz/the-refuge-san-carlos,3.5,579 
522,Sequoia Hospital,37.480085200000005,-122.25430630000001,San Carlos,LV Mar,37.486656670854366,-122.22711703563338,Latin American Restaurant,https://www.yelp.com/biz/lv-mar-san-carlos,3,12 
523,Sequoia Hospital,37.480085200000005,-122.25430630000001,San Carlos,In-N-Out Burger,37.4905861314503,-122.22783029079437,Fast Food Restaurant,https://www.yelp.com/biz/in-n-out-burger-san-carlos,3.5,174 
524,Sequoia Hospital,37.480085200000005,-122.25430630000001,San Carlos,Higuma Japanese Restaurant & Sushi,37.48959026698044,-122.23911398767301,Japanese Restaurant,https://www.yelp.com/biz/higuma-japanese-restaurant-and-sushi-san-carlos,3.5,327 
525,Sequoia Hospital,37.480085200000005,-122.25430630000001,San Carlos,HōM Korean Kitchen,37.48613764629542,-122.23402064752479,Korean Restaurant,https://www.yelp.com/biz/hōm-korean-kitchen-san-carlos,3,314 
526,Sequoia Hospital,37.480085200000005,-122.25430630000001,San Carlos,3 Pigs BBQ,37.49371998765994,-122.24590340660528,BBQ Joint,https://www.yelp.com/biz/3-pigs-bbq-san-carlos,3,478 
527,Sequoia Hospital,37.480085200000005,-122.25430630000001,San Carlos,Mademoiselle Collette,37.486283,-122.231209,Bakery,https://www.yelp.com/biz/mademoiselle-collette-san-carlos,[],[]
528,Sequoia Hospital,37.480085200000005,-122.25430630000001,San Carlos,The Striped Pig,37.48485047701618,-122.22614005709877,Gastropub,https://www.yelp.com/biz/the-striped-pig-san-carlos,4,260 
529,Sequoia Hospital,37.480085200000005,-122.25430630000001,San Carlos,Gracie's Delectables,37.502613398317926,-122.25650857664004,Sandwich Place,https://www.yelp.com/biz/gracies-delectables-san-carlos,4.5,188 
530,Sequoia Hospital,37.480085200000005,-122.25430630000001,San Carlos,Orenchi Ramen,37.4864920593478,-122.23201830345377,Ramen Restaurant,https://www.yelp.com/biz/orenchi-ramen-san-carlos,4,488 
531,Sequoia Hospital,37.480085200000005,-122.25430630000001,San Carlos,Yan's Garden,37.50286442566721,-122.25671400278726,Chinese Restaurant,https://www.yelp.com/biz/yans-garden-san-carlos,4,352 
532,Sequoia Hospital,37.480085200000005,-122.25430630000001,San Carlos,Alana's Cafe,37.4836218874246,-122.2264374521034,Café,https://www.yelp.com/biz/alanas-cafe-san-carlos,3.5,870 
533,Sequoia Hospital,37.480085200000005,-122.25430630000001,San Carlos,Town Restaurant,37.50491694085101,-122.25940751867327,Steakhouse,https://www.yelp.com/biz/town-restaurant-san-carlos,4.5,447 
534,Sequoia Hospital,37.480085200000005,-122.25430630000001,San Carlos,Ike's Lair,37.486152452564895,-122.2344118873236,Sandwich Place,https://www.yelp.com/biz/ikes-lair-san-carlos,4,116 
535,Sequoia Hospital,37.480085200000005,-122.25430630000001,San Carlos,Donato Enoteca,37.48432042348591,-122.22713636066796,Italian Restaurant,https://www.yelp.com/biz/donato-enoteca-san-carlos,3,802 
536,Sequoia Hospital,37.480085200000005,-122.25430630000001,San Carlos,Broadway Masala,37.48629612247607,-122.23092511482888,Indian Restaurant,https://www.yelp.com/biz/broadway-masala-san-carlos,2.5,56 
537,Sequoia Hospital,37.480085200000005,-122.25430630000001,San Carlos,House of Bagels,37.50639379280586,-122.2609145101618,Bagel Shop,https://www.yelp.com/biz/house-of-bagels-san-carlos,4,214 
538,Sequoia Hospital,37.480085200000005,-122.25430630000001,San Carlos,Cyclismo Cafe,37.48566463376925,-122.22906798257095,Café,https://www.yelp.com/biz/cyclismo-cafe-san-carlos,4,160 
539,Sequoia Hospital,37.480085200000005,-122.25430630000001,San Carlos,la hacienda,37.49735683954572,-122.24995971171445,Mexican Restaurant,https://www.yelp.com/biz/la-hacienda-san-carlos,2,92 
540,Seton Medical Center,37.679669700000005,-122.47422399999999,Daly City,In-N-Out Burger,37.68812475133126,-122.47209292330587,Fast Food Restaurant,https://www.yelp.com/biz/in-n-out-burger-daly-city,3.5,778 
541,Seton Medical Center,37.679669700000005,-122.47422399999999,Daly City,Ike's Sandwiches,37.671480704960395,-122.47031839235413,Sandwich Place,https://www.yelp.com/biz/ikes-sandwiches-daly-city,3.5,227 
542,Seton Medical Center,37.679669700000005,-122.47422399999999,Daly City,Hapag Pilipino,37.67434564494475,-122.47879554871864,Filipino Restaurant,https://www.yelp.com/biz/hapag-pilipino-daly-city,3.5,161 
543,Seton Medical Center,37.679669700000005,-122.47422399999999,Daly City,California Fish Grill,37.67092320712261,-122.46775141890927,Seafood Restaurant,https://www.yelp.com/biz/california-fish-grill-daly-city,4,692 
544,Seton Medical Center,37.679669700000005,-122.47422399999999,Daly City,Poke Bowl,37.67127410851384,-122.4643624782688,Poke Place,https://www.yelp.com/biz/poke-bowl-daly-city,4,209 
545,Seton Medical Center,37.679669700000005,-122.47422399999999,Daly City,In-N-Out Burger,37.66592301192627,-122.46910080146357,Fast Food Restaurant,https://www.yelp.com/biz/in-n-out-burger-daly-city,3.5,217 
546,Seton Medical Center,37.679669700000005,-122.47422399999999,Daly City,Fil-Am BBQ,37.693454215498285,-122.46561208883907,Filipino Restaurant,https://www.yelp.com/biz/fil-am-bbq-daly-city,4,1001 
547,Seton Medical Center,37.679669700000005,-122.47422399999999,Daly City,Kukje Deli & Sushi,37.69454348561457,-122.47140103972231,Deli / Bodega,https://www.yelp.com/biz/kukje-deli-and-sushi-daly-city,4,742 
548,Seton Medical Center,37.679669700000005,-122.47422399999999,Daly City,85C Bakery Cafe,37.67280649919514,-122.47014954020335,Bakery,https://www.yelp.com/biz/85c-bakery-cafe-daly-city,4,901 
549,Seton Medical Center,37.679669700000005,-122.47422399999999,Daly City,Tselogs,37.688845098197326,-122.46699516637537,Filipino Restaurant,https://www.yelp.com/biz/tselogs-daly-city,4.5,634 
550,Seton Medical Center,37.679669700000005,-122.47422399999999,Daly City,Auntie Anne's,37.67195279601114,-122.47138537801315,Snack Place,https://www.yelp.com/biz/auntie-annes-daly-city,2.5,12 
551,Seton Medical Center,37.679669700000005,-122.47422399999999,Daly City,Noodle in a Haystack,37.685521,-122.490872,Ramen Restaurant,https://www.yelp.com/biz/noodle-in-a-haystack-daly-city,5,37 
552,Seton Medical Center,37.679669700000005,-122.47422399999999,Daly City,Keith's Chicken N Waffles,37.686895819174474,-122.46961465547204,Southern / Soul Food Restaurant,https://www.yelp.com/biz/keiths-chicken-n-waffles-daly-city,3.5,345 
553,Seton Medical Center,37.679669700000005,-122.47422399999999,Daly City,Koi Palace 鯉魚門海鮮茶寮 (Koi Palace),37.66612402992314,-122.46671141773949,Dim Sum Restaurant,https://www.yelp.com/biz/koi-palace-鯉魚門海鮮茶寮-(koi-palace)-daly-city,3,59 
554,Seton Medical Center,37.679669700000005,-122.47422399999999,Daly City,Burma Cafe,37.67450274506029,-122.47928306907897,Burmese Restaurant,https://www.yelp.com/biz/burma-cafe-daly-city,3,342 
555,Seton Medical Center,37.679669700000005,-122.47422399999999,Daly City,Sam's Sandwiches & Coffee,37.69313210011544,-122.47470869096345,Sandwich Place,https://www.yelp.com/biz/sams-sandwiches-and-coffee-daly-city,4.5,360 
556,Seton Medical Center,37.679669700000005,-122.47422399999999,Daly City,The Habit Burger Grill,37.668882,-122.468525,Burger Joint,https://www.yelp.com/biz/the-habit-burger-grill-daly-city,3.5,244 
557,Seton Medical Center,37.679669700000005,-122.47422399999999,Daly City,Krispy Kreme Doughnuts,37.68878422977451,-122.47160543350321,Donut Shop,https://www.yelp.com/biz/krispy-kreme-doughnuts-daly-city,3.5,237 
558,Seton Medical Center,37.679669700000005,-122.47422399999999,Daly City,Valerio's Tropical Bakeshop,37.67456234519494,-122.47898886202829,Bakery,https://www.yelp.com/biz/valerios-tropical-bakeshop-daly-city,4,122 
559,Seton Medical Center,37.679669700000005,-122.47422399999999,Daly City,Off the Grid: Serramonte,37.67377041096609,-122.46918356761277,Food Truck,https://www.yelp.com/biz/off-the-grid:-serramonte-daly-city,[],[]
560,Seton Medical Center,37.679669700000005,-122.47422399999999,Daly City,Ono Hawaiian BBQ,37.671887011707916,-122.46434302789261,Hawaiian Restaurant,https://www.yelp.com/biz/ono-hawaiian-bbq-daly-city,3,391 
561,Seton Medical Center,37.679669700000005,-122.47422399999999,Daly City,Bangkok Garden,37.697113498055025,-122.48423558144431,Thai Restaurant,https://www.yelp.com/biz/bangkok-garden-daly-city,4,9 
562,Seton Medical Center,37.679669700000005,-122.47422399999999,Daly City,Andersen Bakery,37.671298563987605,-122.47027353923292,Bakery,https://www.yelp.com/biz/andersen-bakery-daly-city,4,427 
563,Seton Medical Center,37.679669700000005,-122.47422399999999,Daly City,Los Metates,37.68695392301137,-122.46957551808933,Mexican Restaurant,https://www.yelp.com/biz/los-metates-daly-city,4,307 
564,Seton Medical Center,37.679669700000005,-122.47422399999999,Daly City,Pho Huynh Hiep 4,37.6815760191909,-122.48776439706418,Vietnamese Restaurant,https://www.yelp.com/biz/pho-huynh-hiep-4-daly-city,3,251 
565,Seton Medical Center,37.679669700000005,-122.47422399999999,Daly City,Guerrero's Taqueria #2,37.660793825484966,-122.47831654667756,Taco Place,https://www.yelp.com/biz/guerreros-taqueria-#2-daly-city,2.5,35 
566,Seton Medical Center,37.679669700000005,-122.47422399999999,Daly City,Royal Donut,37.68182158654885,-122.48801558970725,Donut Shop,https://www.yelp.com/biz/royal-donut-daly-city,3.5,244 
567,Seton Medical Center,37.679669700000005,-122.47422399999999,Daly City,Red Ribbon Bakeshop,37.697229787882,-122.46293190496694,Bakery,https://www.yelp.com/biz/red-ribbon-bakeshop-daly-city,4,496 
568,Seton Medical Center,37.679669700000005,-122.47422399999999,Daly City,Sheng Kee Bakery & Café,37.681782,-122.488134,Bakery,https://www.yelp.com/biz/sheng-kee-bakery-and-café-daly-city,4,212 
569,Seton Medical Center,37.679669700000005,-122.47422399999999,Daly City,Blue Line Pizza,37.699441340068475,-122.48229102896126,Pizza Place,https://www.yelp.com/biz/blue-line-pizza-daly-city,4,827 
570,St. Rose Hospital,37.63330759999999,-122.087528,Hayward,Yummy Restaurant,37.63038,-122.076559,Chinese Restaurant,https://www.yelp.com/biz/yummy-restaurant-hayward,3.5,160 
571,St. Rose Hospital,37.63330759999999,-122.087528,Hayward,Cecil's Burgers,37.63255852858508,-122.06752046671238,Burger Joint,https://www.yelp.com/biz/cecils-burgers-hayward,4,338 
572,St. Rose Hospital,37.63330759999999,-122.087528,Hayward,Costco Food Court,37.615974509653235,-122.08954584329669,Food Court,https://www.yelp.com/biz/costco-food-court-hayward,3,333 
573,St. Rose Hospital,37.63330759999999,-122.087528,Hayward,Taqueria Senaida's,37.63366358014944,-122.06407137627592,Mexican Restaurant,https://www.yelp.com/biz/taqueria-senaidas-hayward,3.5,121 
574,St. Rose Hospital,37.63330759999999,-122.087528,Hayward,Pot Pie Paradise & Deli,37.6212121423929,-122.1120117390244,American Restaurant,https://www.yelp.com/biz/pot-pie-paradise-and-deli-hayward,4,492 
575,St. Rose Hospital,37.63330759999999,-122.087528,Hayward,Black Bear Diner,37.64363043497486,-122.10416109790171,Diner,https://www.yelp.com/biz/black-bear-diner-hayward,4,219 
576,St. Rose Hospital,37.63330759999999,-122.087528,Hayward,Ohana Hawaiian BBQ,37.64831895935332,-122.09001241611396,BBQ Joint,https://www.yelp.com/biz/ohana-hawaiian-bbq-hayward,3.5,300 
577,St. Rose Hospital,37.63330759999999,-122.087528,Hayward,Nation's Giant Hamburgers,37.648977,-122.090283,Burger Joint,https://www.yelp.com/biz/nations-giant-hamburgers-hayward,4.5,1600 
578,St. Rose Hospital,37.63330759999999,-122.087528,Hayward,Naked Fish Japanese Cuisine,37.6539268611192,-122.09105770878101,Japanese Restaurant,https://www.yelp.com/biz/naked-fish-japanese-cuisine-hayward,3.5,252 
579,St. Rose Hospital,37.63330759999999,-122.087528,Hayward,Tacos Uruapan,37.622047393582136,-122.05698565070043,Mexican Restaurant,https://www.yelp.com/biz/tacos-uruapan-hayward,3.5,280 
580,St. Rose Hospital,37.63330759999999,-122.087528,Hayward,Taqueria La Placita,37.63198436685218,-122.07534937601397,Mexican Restaurant,https://www.yelp.com/biz/taqueria-la-placita-hayward,2.5,281 
581,St. Rose Hospital,37.63330759999999,-122.087528,Hayward,Los Pericos,37.652593573683646,-122.10490247124655,Mexican Restaurant,https://www.yelp.com/biz/los-pericos-hayward,3.5,223 
582,St. Rose Hospital,37.63330759999999,-122.087528,Hayward,Five Guys,37.614665,-122.087345,Burger Joint,https://www.yelp.com/biz/five-guys-hayward,3,229 
583,St. Rose Hospital,37.63330759999999,-122.087528,Hayward,Panera Bread,37.653797,-122.105396,Bakery,https://www.yelp.com/biz/panera-bread-hayward,3,478 
584,St. Rose Hospital,37.63330759999999,-122.087528,Hayward,Hang Ten Boiler,37.65156383922161,-122.1018434598924,Cajun / Creole Restaurant,https://www.yelp.com/biz/hang-ten-boiler-hayward,3.5,445 
585,St. Rose Hospital,37.63330759999999,-122.087528,Hayward,Bob's Hoagy Steaks,37.629506212453364,-122.04834119489689,Sandwich Place,https://www.yelp.com/biz/bobs-hoagy-steaks-hayward,4,260 
586,St. Rose Hospital,37.63330759999999,-122.087528,Hayward,Pepe's,37.639843,-122.05829299999999,Mexican Restaurant,https://www.yelp.com/biz/pepes-hayward,3.5,97 
587,St. Rose Hospital,37.63330759999999,-122.087528,Hayward,Jack in the Box,37.631665556446585,-122.07489341497421,Fast Food Restaurant,https://www.yelp.com/biz/jack-in-the-box-hayward,2.5,58 
588,St. Rose Hospital,37.63330759999999,-122.087528,Hayward,Olive Garden,37.647770108860335,-122.10669385147983,Italian Restaurant,https://www.yelp.com/biz/olive-garden-hayward,3,747 
589,St. Rose Hospital,37.63330759999999,-122.087528,Hayward,Tomodachi Sushi Bistro,37.651631876785046,-122.10972255216166,Sushi Restaurant,https://www.yelp.com/biz/tomodachi-sushi-bistro-hayward,3,84 
590,St. Rose Hospital,37.63330759999999,-122.087528,Hayward,Papaito Rotisserie,37.62791382841681,-122.12066436737926,BBQ Joint,https://www.yelp.com/biz/papaito-rotisserie-hayward,4.5,447 
591,St. Rose Hospital,37.63330759999999,-122.087528,Hayward,Buddy's Bites & Brews,37.6506774372143,-122.1092149681307,American Restaurant,https://www.yelp.com/biz/buddys-bites-and-brews-hayward,4,521 
592,St. Rose Hospital,37.63330759999999,-122.087528,Hayward,La Victoria Taqueria,37.644540287741776,-122.06236988933604,Mexican Restaurant,https://www.yelp.com/biz/la-victoria-taqueria-hayward,2.5,88 
593,St. Rose Hospital,37.63330759999999,-122.087528,Hayward,Jollibee,37.648258,-122.10625,Fast Food Restaurant,https://www.yelp.com/biz/jollibee-hayward,2.5,56 
594,St. Rose Hospital,37.63330759999999,-122.087528,Hayward,Poki Bowl,37.60301940352517,-122.06801075339249,Sushi Restaurant,https://www.yelp.com/biz/poki-bowl-hayward,3.5,404 
595,St. Rose Hospital,37.63330759999999,-122.087528,Hayward,Burger Road,37.64616853851605,-122.12036275036684,Burger Joint,https://www.yelp.com/biz/burger-road-hayward,4,127 
596,St. Rose Hospital,37.63330759999999,-122.087528,Hayward,Panda Express,37.60879996431733,-122.06511871778886,Chinese Restaurant,https://www.yelp.com/biz/panda-express-hayward,3.5,340 
597,St. Rose Hospital,37.63330759999999,-122.087528,Hayward,Tins Teapot Bistro,37.660852,-122.085561,Dumpling Restaurant,https://www.yelp.com/biz/tins-teapot-bistro-hayward,3.5,778 
598,St. Rose Hospital,37.63330759999999,-122.087528,Hayward,"Red Chili ""Thai & Vietnamese Cuisine""",37.630190054490384,-122.04794369118073,Vietnamese Restaurant,"https://www.yelp.com/biz/red-chili-""thai-and-vietnamese-cuisine""-hayward",2,181 
599,St. Rose Hospital,37.63330759999999,-122.087528,Hayward,Kabila Cuisine Of India,37.60875819929575,-122.0827555668116,Indian Restaurant,https://www.yelp.com/biz/kabila-cuisine-of-india-hayward,2.5,292 
600,Sutter Delta Medical Center,37.982534799999996,-121.8029078,Antioch,Mr. Pickle's Sandwich Shop,37.975919,-121.80046625,Sandwich Place,https://www.yelp.com/biz/mr.-pickles-sandwich-shop-antioch,4.5,502 
